class,gill_spore,bruises_odor,gill-color,odor,pop_habitat,spore-print-color,ring-type,gill-size,cap_gill_color,stalk-surface-above-ring,bruises,stalk-surface-below-ring,population,stalk-root,habitat,gill-spacing,stalk-color-above-ring,stalk-color-below-ring,cap_shape_surface,stalk-shape
0,17,8,0,8,42,7,0,1,20,1,0,1,4,0,2,0,7,7,53,1
1,7,15,1,5,16,7,0,0,1,2,1,2,1,0,6,0,2,7,33,0
1,7,15,10,5,16,7,0,0,10,2,1,2,1,0,6,0,2,7,23,0
0,1,2,7,2,50,1,2,0,37,1,0,1,5,0,0,0,6,6,53,0
0,1,2,2,2,54,1,2,0,92,1,0,1,5,0,4,0,0,6,20,0
0,1,2,3,2,51,1,2,0,33,1,0,1,5,0,1,0,4,0,53,0
0,1,2,2,2,51,1,2,0,32,1,0,1,5,0,1,0,0,6,23,0
0,1,12,10,2,35,1,4,0,10,2,1,0,3,0,5,0,7,7,52,1
0,1,2,3,2,44,1,2,0,93,1,0,1,4,0,4,0,0,6,23,0
0,1,12,7,2,35,1,4,0,87,0,1,0,3,0,5,0,7,7,52,1
0,1,2,7,2,44,1,2,0,97,1,0,1,4,0,4,0,0,4,50,0
0,1,2,7,2,54,1,2,0,37,1,0,1,5,0,4,0,0,6,53,0
0,1,12,7,2,35,1,4,0,87,2,1,0,3,0,5,0,7,7,52,1
0,1,12,7,2,31,1,4,0,7,0,1,0,3,0,1,0,7,7,22,1
0,1,12,3,2,35,1,4,0,83,0,1,2,3,0,5,0,7,7,52,1
0,1,2,7,2,50,1,2,0,97,1,0,1,5,0,0,0,4,0,20,0
0,1,2,2,2,54,1,2,0,32,1,0,1,5,0,4,0,6,0,23,0
0,1,2,3,2,41,1,2,0,93,1,0,1,4,0,1,0,0,4,50,0
0,1,2,3,2,44,1,2,0,33,1,0,1,4,0,4,0,4,0,20,0
1,11,5,9,5,50,1,1,1,89,2,0,0,5,0,0,0,7,7,53,0
1,7,15,1,5,16,7,0,0,21,2,1,2,1,0,6,0,7,7,52,0
0,1,2,7,2,41,1,2,0,37,1,0,1,4,0,1,0,6,6,53,0
0,1,2,3,2,41,1,2,0,33,1,0,1,4,0,1,0,4,0,20,0
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,6,7,53,1
0,1,2,3,2,44,1,2,0,33,1,0,1,4,0,4,0,6,0,53,0
0,1,2,3,2,54,1,2,0,33,1,0,1,5,0,4,0,4,6,20,0
0,1,2,3,2,44,1,2,0,93,1,0,1,4,0,4,0,0,4,20,0
0,1,2,3,2,50,1,2,0,93,1,0,1,5,0,0,0,0,6,20,0
1,3,15,5,5,50,3,4,0,25,2,1,2,5,0,0,0,3,7,20,1
0,1,2,7,2,51,1,2,0,97,1,0,1,5,0,1,0,4,0,53,0
0,1,2,2,2,40,1,2,0,92,1,0,1,4,0,0,0,4,0,23,0
0,1,2,2,2,44,1,2,0,32,1,0,1,4,0,4,0,0,6,20,0
0,1,2,3,2,51,1,2,0,93,1,0,1,5,0,1,0,6,6,53,0
0,1,2,2,2,54,1,2,0,92,1,0,1,5,0,4,0,6,0,50,0
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,4,30,0
0,1,2,3,2,51,1,2,0,93,1,0,1,5,0,1,0,4,0,20,0
1,17,5,10,5,42,7,0,1,20,0,0,2,4,0,2,1,7,4,30,0
0,1,2,3,2,44,1,2,0,33,1,0,1,4,0,4,0,4,4,20,0
0,1,2,3,2,54,1,2,0,93,1,0,1,5,0,4,0,4,6,23,0
0,1,2,2,2,40,1,2,0,32,1,0,1,4,0,0,0,0,0,53,0
0,1,2,7,2,44,1,2,0,37,1,0,1,4,0,4,0,6,0,53,0
0,1,2,3,2,41,1,2,0,93,1,0,1,4,0,1,0,6,6,20,0
0,1,2,3,2,40,1,2,0,93,1,0,1,4,0,0,0,6,4,23,0
0,1,2,7,2,50,1,2,0,97,1,0,1,5,0,0,0,4,4,50,0
0,1,2,7,2,44,1,2,0,97,1,0,1,4,0,4,0,4,4,20,0
0,1,2,2,2,50,1,2,0,92,1,0,1,5,0,0,0,4,0,53,0
0,5,15,10,5,41,5,4,0,60,2,1,2,4,0,1,0,7,7,3,0
1,7,15,1,5,16,7,0,0,51,2,1,2,1,0,6,0,7,7,33,0
0,1,2,2,2,44,1,2,0,92,1,0,1,4,0,4,0,0,0,53,0
0,1,2,7,2,41,1,2,0,97,1,0,1,4,0,1,0,6,6,50,0
1,7,15,1,5,16,7,0,0,1,2,1,2,1,0,6,0,7,2,33,0
0,1,2,7,2,50,1,2,0,97,1,0,1,5,0,0,0,4,4,23,0
0,1,12,7,2,35,1,4,0,87,2,1,2,3,0,5,0,7,7,52,1
0,17,7,0,7,44,7,0,1,40,1,0,1,4,0,4,0,7,7,53,1
0,17,8,0,8,40,7,0,1,40,2,0,1,4,0,0,0,7,7,53,1
0,17,8,0,8,44,7,0,1,20,1,0,1,4,0,4,0,7,7,53,1
0,17,15,10,5,12,7,4,1,90,2,1,2,1,0,2,1,7,7,21,0
0,1,12,7,2,45,1,4,0,37,0,1,2,4,0,5,0,7,7,52,1
1,17,5,10,5,42,7,0,1,20,0,0,2,4,0,2,1,7,4,23,0
0,1,2,7,2,51,1,2,0,37,1,0,1,5,0,1,0,6,0,53,0
0,1,2,2,2,40,1,2,0,92,1,0,1,4,0,0,0,0,6,23,0
0,1,2,7,2,54,1,2,0,97,1,0,1,5,0,4,0,0,6,23,0
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,7,2,23,0
0,1,12,10,2,41,1,4,0,10,0,1,2,4,0,1,0,7,7,52,1
0,1,12,3,2,31,1,4,0,33,2,1,0,3,0,1,0,7,7,52,1
0,17,8,0,8,44,7,0,1,20,1,0,2,4,0,4,0,6,6,53,1
1,17,5,10,5,42,7,0,1,20,2,0,0,4,0,2,1,7,4,33,0
0,1,12,10,2,35,1,4,0,90,2,1,0,3,0,5,0,7,7,52,1
0,1,12,3,2,41,1,4,0,83,2,1,0,4,0,1,0,7,7,52,1
0,1,12,10,2,45,1,4,0,10,2,1,0,4,0,5,0,7,7,22,1
0,1,12,7,2,41,1,4,0,7,2,1,2,4,0,1,0,7,7,22,1
1,17,5,10,5,42,7,0,1,20,0,0,2,4,0,2,1,7,4,33,0
0,1,2,2,2,40,1,2,0,32,1,0,1,4,0,0,0,4,4,53,0
0,1,12,3,2,41,1,4,0,83,0,1,0,4,0,1,0,7,7,22,1
0,1,12,10,2,35,1,4,0,40,2,1,2,3,0,5,0,7,7,22,1
0,17,15,10,5,12,7,4,1,90,2,1,2,1,0,2,1,7,7,11,0
0,1,12,7,2,35,1,4,0,37,2,1,0,3,0,5,0,7,7,52,1
0,17,15,10,5,12,7,4,1,90,2,1,2,1,0,2,1,7,7,1,0
0,1,12,7,2,41,1,4,0,7,2,1,2,4,0,1,0,7,7,52,1
0,1,12,3,2,35,1,4,0,83,0,1,0,3,0,5,0,7,7,22,1
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,8,0,0
0,17,7,0,7,40,7,0,1,40,2,0,2,4,0,0,0,7,6,53,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,6,6,53,1
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,2,7,32,0
1,7,15,10,5,16,7,0,0,10,2,1,2,1,0,6,0,2,2,33,0
0,1,12,10,2,41,1,4,0,90,2,1,2,4,0,1,0,7,7,22,1
0,5,15,10,5,43,5,4,0,10,2,1,2,4,0,3,0,7,7,22,0
0,1,2,7,2,54,1,2,0,97,1,0,1,5,0,4,0,0,0,23,0
0,1,2,7,2,51,1,2,0,37,1,0,1,5,0,1,0,6,4,53,0
0,5,15,8,5,41,5,4,0,8,2,1,2,4,0,1,0,7,7,22,0
0,17,2,0,2,44,7,0,1,40,1,0,2,4,0,4,0,6,6,53,1
0,17,8,0,8,44,7,0,1,20,1,0,1,4,0,4,0,6,6,53,1
0,1,2,7,2,50,1,2,0,37,1,0,1,5,0,0,0,0,0,20,0
1,7,15,1,5,16,7,0,0,21,2,1,2,1,0,6,0,2,7,52,0
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,6,6,53,1
0,1,2,2,2,51,1,2,0,92,1,0,1,5,0,1,0,6,0,50,0
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,7,7,53,1
1,17,5,10,5,42,7,0,1,50,2,0,0,4,0,2,1,7,4,20,0
0,17,2,0,2,44,7,0,1,40,2,0,1,4,0,4,0,7,6,53,1
1,7,15,1,5,16,7,0,0,1,2,1,2,1,0,6,0,2,2,52,0
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,7,2,23,0
0,1,2,2,2,54,1,2,0,92,1,0,1,5,0,4,0,6,0,23,0
0,5,15,8,5,43,5,4,0,8,2,1,2,4,0,3,0,7,7,23,0
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,8,53,0
0,17,8,0,8,42,7,0,1,40,2,0,1,4,0,2,0,7,7,53,1
0,1,12,10,2,31,1,4,0,10,2,1,2,3,0,1,0,7,7,52,1
0,1,12,3,2,41,1,4,0,3,0,1,2,4,0,1,0,7,7,52,1
0,1,2,3,2,54,1,2,0,93,1,0,1,5,0,4,0,6,4,23,0
0,1,12,10,2,41,1,4,0,40,2,1,0,4,0,1,0,7,7,22,1
0,17,2,0,2,42,7,0,1,40,2,0,1,4,0,2,0,7,7,53,1
0,1,12,7,2,41,1,4,0,7,0,1,2,4,0,1,0,7,7,52,1
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,8,20,0
1,7,15,10,5,16,7,0,0,30,2,1,2,1,0,6,0,7,7,53,0
0,1,12,10,2,31,1,4,0,10,0,1,0,3,0,1,0,7,7,22,1
0,1,12,7,2,31,1,4,0,87,0,1,2,3,0,1,0,7,7,22,1
1,7,15,10,5,16,7,0,0,30,2,1,2,1,0,6,0,2,2,33,0
0,1,2,7,2,54,1,2,0,97,1,0,1,5,0,4,0,4,6,50,0
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,4,50,0
1,7,15,1,5,16,7,0,0,41,2,1,2,1,0,6,0,2,7,53,0
0,1,2,7,2,51,1,2,0,37,1,0,1,5,0,1,0,6,6,53,0
0,1,12,3,2,41,1,4,0,3,0,1,2,4,0,1,0,7,7,22,1
0,1,12,3,2,31,1,4,0,3,0,1,2,3,0,1,0,7,7,22,1
0,1,2,3,2,41,1,2,0,93,1,0,1,4,0,1,0,0,6,23,0
0,1,2,3,2,40,1,2,0,93,1,0,1,4,0,0,0,6,0,23,0
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,7,7,52,0
1,7,15,1,5,16,7,0,0,51,2,1,2,1,0,6,0,2,2,22,0
0,5,15,8,5,41,5,4,0,88,2,1,2,4,0,1,0,7,7,3,0
1,17,5,10,5,42,7,0,1,20,0,0,0,4,0,2,1,7,4,53,0
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,2,7,22,0
0,1,12,3,2,45,1,4,0,3,0,1,2,4,0,5,0,7,7,52,1
0,1,12,10,2,41,1,4,0,40,0,1,2,4,0,1,0,7,7,52,1
0,1,2,2,2,50,1,2,0,92,1,0,1,5,0,0,0,0,6,23,0
0,1,12,10,2,45,1,4,0,10,0,1,2,4,0,5,0,7,7,52,1
0,1,12,7,2,31,1,4,0,87,2,1,2,3,0,1,0,7,7,52,1
1,17,5,10,5,42,7,0,1,20,2,0,0,4,0,2,1,7,4,23,0
0,17,8,0,8,40,7,0,1,20,1,0,2,4,0,0,0,7,7,53,1
0,1,2,3,2,50,1,2,0,93,1,0,1,5,0,0,0,4,6,20,0
1,11,5,3,5,40,1,1,1,83,2,0,0,4,0,0,0,7,7,53,0
0,1,2,7,2,44,1,2,0,97,1,0,1,4,0,4,0,0,6,53,0
0,5,15,10,5,41,5,4,0,60,2,1,2,4,0,1,0,7,7,23,0
0,1,12,3,2,45,1,4,0,33,0,1,2,4,0,5,0,7,7,22,1
0,17,7,0,7,40,7,0,1,40,2,0,2,4,0,0,0,7,7,53,1
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,2,7,32,0
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,7,6,53,1
0,1,2,2,2,44,1,2,0,32,1,0,1,4,0,4,0,4,0,53,0
0,1,12,3,2,35,1,4,0,3,0,1,0,3,0,5,0,7,7,22,1
1,7,15,1,5,16,7,0,0,51,2,1,2,1,0,6,0,7,2,33,0
0,1,2,3,2,44,1,2,0,93,1,0,1,4,0,4,0,6,0,50,0
0,1,2,2,2,41,1,2,0,32,1,0,1,4,0,1,0,4,4,23,0
0,1,2,2,2,50,1,2,0,32,1,0,1,5,0,0,0,4,6,20,0
0,1,12,7,2,31,1,4,0,7,2,1,0,3,0,1,0,7,7,52,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,7,7,53,1
0,1,2,7,2,40,1,2,0,97,1,0,1,4,0,0,0,6,6,53,0
0,1,2,3,2,40,1,2,0,93,1,0,1,4,0,0,0,4,4,20,0
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,4,20,0
1,7,15,10,5,16,7,0,0,10,2,1,2,1,0,6,0,7,7,32,0
0,1,2,3,2,41,1,2,0,93,1,0,1,4,0,1,0,6,4,23,0
0,17,8,0,8,42,7,0,1,20,1,0,2,4,0,2,0,6,7,53,1
0,1,12,3,2,35,1,4,0,33,0,1,0,3,0,5,0,7,7,52,1
1,7,15,1,5,16,7,0,0,41,2,1,2,1,0,6,0,7,2,22,0
0,1,2,2,2,44,1,2,0,32,1,0,1,4,0,4,0,6,6,53,0
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,6,6,53,1
0,1,12,7,2,45,1,4,0,37,2,1,2,4,0,5,0,7,7,52,1
0,1,12,3,2,41,1,4,0,33,0,1,2,4,0,1,0,7,7,52,1
0,5,15,10,5,43,5,4,0,60,2,1,2,4,0,3,0,7,7,23,0
1,7,15,10,5,16,7,0,0,10,2,1,2,1,0,6,0,2,7,33,0
0,1,12,10,2,45,1,4,0,90,2,1,2,4,0,5,0,7,7,52,1
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,7,6,53,1
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,2,7,33,0
0,1,2,2,2,50,1,2,0,92,1,0,1,5,0,0,0,4,6,23,0
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,2,2,53,0
0,1,12,7,2,35,1,4,0,37,0,1,0,3,0,5,0,7,7,22,1
1,7,15,1,5,16,7,0,0,51,2,1,2,1,0,6,0,7,2,52,0
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,4,3,0
0,1,12,3,2,41,1,4,0,3,0,1,0,4,0,1,0,7,7,22,1
0,17,2,0,2,44,7,0,1,40,1,0,2,4,0,4,0,6,7,53,1
0,17,2,0,2,40,7,0,1,40,1,0,1,4,0,0,0,7,7,53,1
0,1,12,10,2,35,1,4,0,10,2,1,2,3,0,5,0,7,7,52,1
0,17,2,0,2,42,7,0,1,40,2,0,2,4,0,2,0,7,6,53,1
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,7,2,33,0
1,17,5,10,5,42,7,0,1,20,0,0,0,4,0,2,1,7,4,30,0
0,1,2,3,2,41,1,2,0,93,1,0,1,4,0,1,0,0,4,53,0
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,2,7,52,0
0,1,2,7,2,54,1,2,0,37,1,0,1,5,0,4,0,0,6,20,0
0,1,2,7,2,40,1,2,0,97,1,0,1,4,0,0,0,4,0,23,0
0,1,12,10,2,45,1,4,0,40,2,1,0,4,0,5,0,7,7,22,1
0,17,15,10,5,12,7,4,1,90,2,1,2,1,0,2,1,7,7,33,0
1,17,5,10,5,42,7,0,1,50,0,0,0,4,0,2,1,7,4,30,0
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,8,30,0
0,1,12,10,2,31,1,4,0,90,0,1,0,3,0,1,0,7,7,22,1
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,8,23,0
0,1,2,2,2,40,1,2,0,92,1,0,1,4,0,0,0,6,6,23,0
1,7,15,1,5,16,7,0,0,1,2,1,2,1,0,6,0,7,2,32,0
0,1,2,7,2,44,1,2,0,97,1,0,1,4,0,4,0,6,6,23,0
0,17,8,0,8,44,7,0,1,40,2,0,2,4,0,4,0,7,7,53,1
0,1,2,3,2,50,1,2,0,93,1,0,1,5,0,0,0,6,0,53,0
0,1,2,7,2,44,1,2,0,97,1,0,1,4,0,4,0,6,6,53,0
0,5,15,10,5,41,5,4,0,90,2,1,2,4,0,1,0,7,7,3,0
0,1,2,2,2,51,1,2,0,92,1,0,1,5,0,1,0,6,0,23,0
0,1,12,7,2,41,1,4,0,87,2,1,0,4,0,1,0,7,7,52,1
0,1,12,10,2,41,1,4,0,10,2,1,2,4,0,1,0,7,7,52,1
1,7,15,10,5,16,7,0,0,10,2,1,2,1,0,6,0,7,2,33,0
0,1,2,2,2,44,1,2,0,92,1,0,1,4,0,4,0,0,4,23,0
0,1,12,7,2,31,1,4,0,7,0,1,0,3,0,1,0,7,7,52,1
0,5,15,10,5,43,5,4,0,10,2,1,2,4,0,3,0,7,7,3,0
0,1,12,10,2,41,1,4,0,90,2,1,0,4,0,1,0,7,7,52,1
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,7,2,32,0
0,1,12,10,2,35,1,4,0,40,0,1,2,3,0,5,0,7,7,22,1
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,8,50,0
0,1,12,7,2,41,1,4,0,37,2,1,2,4,0,1,0,7,7,22,1
0,1,2,2,2,50,1,2,0,92,1,0,1,5,0,0,0,6,4,23,0
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,8,33,0
0,1,12,7,2,35,1,4,0,7,2,1,0,3,0,5,0,7,7,22,1
1,7,15,10,5,16,7,0,0,30,2,1,2,1,0,6,0,7,7,22,0
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,6,6,53,1
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,7,7,53,1
0,17,8,0,8,42,7,0,1,40,2,0,2,4,0,2,0,7,7,53,1
0,1,12,3,2,45,1,4,0,83,0,1,2,4,0,5,0,7,7,52,1
1,7,15,1,5,16,7,0,0,41,2,1,2,1,0,6,0,2,2,32,0
0,1,2,7,2,51,1,2,0,37,1,0,1,5,0,1,0,4,6,23,0
1,7,15,1,5,16,7,0,0,1,2,1,2,1,0,6,0,7,2,52,0
0,1,12,10,2,35,1,4,0,90,0,1,2,3,0,5,0,7,7,22,1
1,17,5,10,5,42,7,0,1,50,2,0,2,4,0,2,1,7,4,30,0
0,17,7,0,7,42,7,0,1,40,1,0,2,4,0,2,0,7,7,53,1
0,1,12,3,2,41,1,4,0,83,0,1,2,4,0,1,0,7,7,22,1
0,1,12,3,2,45,1,4,0,33,2,1,2,4,0,5,0,7,7,52,1
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,8,33,0
0,5,15,10,5,43,5,4,0,90,2,1,2,4,0,3,0,7,7,22,0
0,1,2,2,2,54,1,2,0,92,1,0,1,5,0,4,0,4,0,20,0
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,2,7,33,0
0,17,15,10,5,12,7,4,1,90,2,1,2,1,0,2,1,7,7,23,0
0,1,12,7,2,45,1,4,0,7,0,1,2,4,0,5,0,7,7,22,1
1,11,5,9,5,50,1,1,1,89,2,0,0,5,0,0,0,7,7,23,0
1,11,5,10,5,40,1,1,1,70,2,0,0,4,0,0,0,7,7,53,0
1,7,15,10,5,16,7,0,0,10,2,1,2,1,0,6,0,7,2,52,0
0,1,12,3,2,41,1,4,0,33,2,1,2,4,0,1,0,7,7,22,1
0,17,8,0,8,40,7,0,1,20,2,0,1,4,0,0,0,6,7,53,1
0,1,2,2,2,54,1,2,0,92,1,0,1,5,0,4,0,4,0,23,0
0,1,12,10,2,31,1,4,0,40,2,1,2,3,0,1,0,7,7,22,1
0,1,12,3,2,31,1,4,0,3,2,1,2,3,0,1,0,7,7,22,1
1,7,15,1,5,16,7,0,0,21,2,1,2,1,0,6,0,2,7,22,0
0,17,8,0,8,40,7,0,1,20,1,0,1,4,0,0,0,7,6,53,1
0,1,2,7,2,51,1,2,0,37,1,0,1,5,0,1,0,0,0,20,0
0,1,2,2,2,50,1,2,0,92,1,0,1,5,0,0,0,0,0,23,0
1,7,15,1,5,16,7,0,0,41,2,1,2,1,0,6,0,2,7,52,0
0,1,12,7,2,31,1,4,0,37,0,1,0,3,0,1,0,7,7,22,1
0,17,7,0,7,42,7,0,1,40,2,0,2,4,0,2,0,6,7,53,1
0,1,12,7,2,31,1,4,0,87,2,1,2,3,0,1,0,7,7,22,1
1,17,5,10,5,42,7,0,1,20,2,0,2,4,0,2,1,7,4,50,0
0,1,12,10,2,41,1,4,0,40,0,1,2,4,0,1,0,7,7,22,1
0,1,2,7,2,44,1,2,0,37,1,0,1,4,0,4,0,4,6,20,0
1,11,5,10,5,50,1,1,1,70,2,0,0,5,0,0,0,7,7,53,0
0,1,2,2,2,44,1,2,0,92,1,0,1,4,0,4,0,6,0,50,0
0,17,2,0,2,42,7,0,1,40,2,0,1,4,0,2,0,6,6,53,1
0,17,7,0,7,42,7,0,1,40,2,0,2,4,0,2,0,7,7,53,1
1,7,15,10,5,16,7,0,0,30,2,1,2,1,0,6,0,2,7,23,0
0,1,12,10,2,45,1,4,0,40,2,1,0,4,0,5,0,7,7,52,1
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,7,2,33,0
1,7,15,1,5,16,7,0,0,21,2,1,2,1,0,6,0,7,7,23,0
0,17,2,0,2,44,7,0,1,40,2,0,1,4,0,4,0,6,6,53,1
0,17,5,10,5,40,7,0,1,50,1,0,3,4,0,0,0,7,8,3,0
0,17,7,0,7,44,7,0,1,40,2,0,2,4,0,4,0,7,6,53,1
1,7,15,1,5,16,7,0,0,1,2,1,2,1,0,6,0,7,2,23,0
0,1,12,3,2,41,1,4,0,83,0,1,2,4,0,1,0,7,7,52,1
0,1,2,7,2,41,1,2,0,97,1,0,1,4,0,1,0,6,0,23,0
1,7,15,10,5,16,7,0,0,50,2,1,2,1,0,6,0,7,7,23,0
0,5,15,2,5,43,5,4,0,82,2,1,2,4,0,3,0,7,7,3,0
1,17,5,10,5,42,7,0,1,50,2,0,0,4,0,2,1,7,4,53,0
0,1,2,2,2,44,1,2,0,92,1,0,1,4,0,4,0,4,6,23,0
0,1,12,3,2,31,1,4,0,3,0,1,2,3,0,1,0,7,7,52,1
0,17,7,0,7,42,7,0,1,40,2,0,2,4,0,2,0,7,6,53,1
0,1,12,3,2,35,1,4,0,33,2,1,2,3,0,5,0,7,7,52,1
0,1,12,10,2,35,1,4,0,40,2,1,0,3,0,5,0,7,7,22,1
0,17,2,0,2,44,7,0,1,40,1,0,2,4,0,4,0,7,7,53,1
1,11,5,7,5,40,1,1,1,87,2,0,0,4,0,0,0,7,7,23,0
0,17,7,0,7,42,7,0,1,40,1,0,2,4,0,2,0,6,7,53,1
0,1,2,2,2,41,1,2,0,32,1,0,1,4,0,1,0,4,0,20,0
0,17,8,0,8,42,7,0,1,20,1,0,2,4,0,2,0,6,6,53,1
0,1,12,10,2,41,1,4,0,90,2,1,2,4,0,1,0,7,7,52,1
0,1,2,7,2,40,1,2,0,37,1,0,1,4,0,0,0,4,0,23,0
0,1,12,3,2,35,1,4,0,83,2,1,0,3,0,5,0,7,7,52,1
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,4,33,0
0,1,12,10,2,45,1,4,0,90,2,1,0,4,0,5,0,7,7,22,1
0,1,12,3,2,45,1,4,0,33,0,1,0,4,0,5,0,7,7,22,1
1,17,5,10,5,42,7,0,1,20,0,0,2,4,0,2,1,7,4,53,0
0,1,12,3,2,45,1,4,0,83,2,1,2,4,0,5,0,7,7,52,1
0,17,7,0,7,44,7,0,1,40,1,0,1,4,0,4,0,7,6,53,1
0,5,15,8,5,41,5,4,0,58,2,1,2,4,0,1,0,7,7,23,0
0,1,2,7,2,54,1,2,0,97,1,0,1,5,0,4,0,6,0,23,0
1,7,15,1,5,16,7,0,0,51,2,1,2,1,0,6,0,2,2,52,0
0,5,15,8,5,41,5,4,0,8,2,1,2,4,0,1,0,7,7,23,0
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,4,50,0
0,1,2,3,2,54,1,2,0,93,1,0,1,5,0,4,0,6,0,23,0
1,17,5,10,5,42,7,0,1,50,0,0,0,4,0,2,1,7,4,20,0
1,17,5,10,5,42,7,0,1,50,0,0,2,4,0,2,1,7,4,50,0
0,17,8,0,8,42,7,0,1,40,2,0,1,4,0,2,0,7,6,53,1
0,1,12,7,2,45,1,4,0,37,0,1,2,4,0,5,0,7,7,22,1
0,1,12,3,2,35,1,4,0,3,0,1,0,3,0,5,0,7,7,52,1
0,1,12,10,2,41,1,4,0,40,2,1,2,4,0,1,0,7,7,22,1
0,1,12,3,2,31,1,4,0,3,0,1,0,3,0,1,0,7,7,52,1
1,11,5,3,5,40,1,1,1,63,2,0,0,4,0,0,0,7,7,53,0
0,1,2,3,2,50,1,2,0,93,1,0,1,5,0,0,0,0,0,23,0
0,1,12,3,2,35,1,4,0,33,0,1,2,3,0,5,0,7,7,22,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,6,6,53,1
0,1,2,3,2,51,1,2,0,93,1,0,1,5,0,1,0,6,0,23,0
0,1,12,10,2,45,1,4,0,90,0,1,0,4,0,5,0,7,7,22,1
0,1,12,10,2,35,1,4,0,90,0,1,2,3,0,5,0,7,7,52,1
0,1,2,7,2,54,1,2,0,37,1,0,1,5,0,4,0,6,6,23,0
0,1,2,3,2,54,1,2,0,93,1,0,1,5,0,4,0,0,0,23,0
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,6,7,53,1
0,17,5,10,5,40,7,0,1,100,1,0,3,4,0,0,0,7,4,53,0
1,7,15,1,5,16,7,0,0,41,2,1,2,1,0,6,0,2,2,22,0
0,1,2,7,2,50,1,2,0,97,1,0,1,5,0,0,0,6,6,23,0
0,1,12,3,2,35,1,4,0,33,2,1,0,3,0,5,0,7,7,22,1
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,6,6,53,1
0,1,2,3,2,40,1,2,0,93,1,0,1,4,0,0,0,4,0,23,0
0,1,2,2,2,50,1,2,0,92,1,0,1,5,0,0,0,0,4,23,0
0,1,12,3,2,35,1,4,0,83,2,1,2,3,0,5,0,7,7,22,1
0,5,15,10,5,43,5,4,0,60,2,1,2,4,0,3,0,7,7,22,0
0,1,2,3,2,51,1,2,0,93,1,0,1,5,0,1,0,6,4,23,0
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,7,2,32,0
0,1,12,3,2,31,1,4,0,3,2,1,2,3,0,1,0,7,7,52,1
0,1,12,7,2,31,1,4,0,87,0,1,2,3,0,1,0,7,7,52,1
0,1,12,3,2,31,1,4,0,83,0,1,0,3,0,1,0,7,7,52,1
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,7,7,53,1
0,5,15,8,5,43,5,4,0,58,2,1,2,4,0,3,0,7,7,3,0
0,1,12,3,2,35,1,4,0,3,0,1,2,3,0,5,0,7,7,52,1
1,7,15,10,5,16,7,0,0,60,2,1,2,1,0,6,0,7,7,53,0
0,17,7,0,7,44,7,0,1,40,2,0,1,4,0,4,0,6,7,53,1
0,1,2,7,2,44,1,2,0,97,1,0,1,4,0,4,0,4,0,53,0
